node index 1,node index 2,phi-coefficient,p-value
20,58,-0.07385781392647808,0.3151015991041063
20,59,0.06527668096166968,0.37461668157447847
20,60,-0.00946489982592333,0.8975661086916558
20,61,-0.00946489982592333,0.8975661086916558
20,62,-0.08135343642638349,0.2684987583445554
20,63,-0.057603042115565425,0.4333417256488299
20,64,-0.01342191197748397,0.8551450456492906
20,65,-0.00946489982592333,0.8975661086916558
20,66,-0.0256818748395241,0.726855643554728
20,67,-0.01342191197748397,0.8551450456492906
20,68,-0.016483516483516484,0.8226016341956421
20,69,-0.05421932703208199,0.4608410925888323
21,22,-0.0012761747746493518,0.9861511320708146
21,23,0.28978227340740936,8.098543816123074e-05
21,24,0.1622924814788509,0.02728498161510203
21,25,-0.09353701744106618,0.20328750989882693
21,26,-0.01879624867919329,0.7982159927533445
21,27,-0.08353437906179026,0.2558768902240134
21,28,0.0798991661674083,0.2771490112199847
21,29,-0.062009141162259404,0.39899610348846115
21,30,-0.08331437454948354,0.25713111036786823
21,31,-0.01309869754611721,0.8585961065056497
21,32,0.3380018344697709,4.279560005297258e-06
21,33,0.14708710135363803,0.04543541962914469
21,34,-0.09353701744106618,0.20328750989882693
21,35,0.11330544300714988,0.12328742699327319
21,36,-0.23969749850222494,0.00111318581194258
21,37,0.09226039141178208,0.20952341715539444
21,38,-0.08020269526760282,0.27532806751482364
21,39,0.09226039141178208,0.20952341715539444
21,40,0.18826522026493503,0.01044663757307009
21,41,0.0798991661674083,0.2771490112199847
21,42,0.06506042984620203,0.3762011191476684
21,43,-0.21160515394261933,0.004000259679758349
21,44,-0.20741349164936076,0.004785503105878532
21,45,-0.13376767225138086,0.06884477866178426
21,46,0.04763349856578721,0.5170589282796726
21,47,-0.114029646756482,0.12090866321778612
21,48,-0.14101208803526563,0.055114592452132447
21,49,-0.08353437906179026,0.2558768902240134
21,50,0.06506042984620203,0.3762011191476684
21,51,0.06506042984620203,0.3762011191476684
21,52,0.15989129474683922,0.029648351191866613
21,53,-0.01309869754611721,0.8585961065056497
21,54,0.027044097507879398,0.7129929179832233
21,55,-0.059217247991391095,0.4205648639780799
21,56,0.060806222722195886,0.4082064296178728
21,57,0.06506042984620203,0.3762011191476684
21,58,0.053957235547862956,0.46301105968898804
21,59,0.30642420422521743,3.0752692178877223e-05
21,60,0.06506042984620203,0.3762011191476684
21,61,-0.08353437906179026,0.2558768902240134
21,62,0.05314667310664621,0.4697579701411574
21,63,0.10423200047705938,0.15627589311490966
21,64,-0.01309869754611721,0.8585961065056497
21,65,-0.08353437906179026,0.2558768902240134
21,66,0.0005943895729318236,0.9935495148911707
21,67,-0.1184577865040165,0.10713611828557439
21,68,-0.059217247991391095,0.4205648639780799
21,69,-0.23531791785968525,0.001371085952618631
22,23,0.04734847259854998,0.5195696927757787
22,24,-0.052431426993347345,0.4757563404453482
22,25,0.010157266263304973,0.8901189007002381
22,26,0.008082760076419544,0.9124590033002271
22,27,-0.039337048461247213,0.5926210192507377
22,28,-0.00867632010492256,0.9060591702214827
22,29,0.09624650849839501,0.190502495545854
22,30,-0.08008628472299345,0.2760254746163837
22,31,0.1959199993404027,0.007703410058083221
22,32,-0.019673613444511965,0.7890148729417893
22,33,-0.08893228107545624,0.22642865654484928
22,34,0.010157266263304973,0.8901189007002381
22,35,0.034532036695150446,0.6385790295512078
22,36,-0.07157964086561111,0.3302609610487045
22,37,0.07006861087521346,0.3405717577399215
22,38,-0.049457394856184334,0.5011424324959599
22,39,0.1959199993404027,0.007703410058083221
22,40,-0.10203447377482258,0.16519220243155766
22,41,-0.00867632010492256,0.9060591702214827
22,42,-0.039337048461247213,0.5926210192507377
22,43,-0.010325487223494719,0.88831092560848
22,44,0.00890623737246464,0.9035817905728055
22,45,0.014525948139578615,0.8433781790706734
22,46,0.0608222078741181,0.4080832125310254
22,47,0.022331664815510906,0.7613233294523866
22,48,0.15880593865929044,0.030773111503288604
22,49,-0.039337048461247213,0.5926210192507377
22,50,0.1381593897175512,0.060221166492006255
22,51,-0.039337048461247213,0.5926210192507377
22,52,0.17410915330709606,0.017877744634159674
22,53,0.07006861087521346,0.3405717577399215
22,54,0.13757117844680905,0.06132147631545264
22,55,-0.06850710505650814,0.3514412545655594
22,56,0.09881038659214116,0.1789592008871611
22,57,-0.039337048461247213,0.5926210192507377
22,58,-0.06607946881284125,0.36877094923408704
22,59,0.04579648103022889,0.5333505757429262
22,60,0.1381593897175512,0.060221166492006255
22,61,-0.039337048461247213,0.5926210192507377
22,62,0.09366954625055376,0.20264797508005516
22,63,0.10905967069030181,0.13797563040836747
22,64,-0.05578277758997576,0.4480154008029994
22,65,-0.039337048461247213,0.5926210192507377
22,66,0.08590977017449024,0.2426054595619162
22,67,-0.05578277758997576,0.4480154008029994
22,68,0.034532036695150446,0.6385790295512078
22,69,-0.007459016714396449,0.9191903925587079
23,24,0.4289866997625916,5.383899753841652e-09
23,25,-0.0013844060847901412,0.9849767546021229
23,26,-0.18679204383143225,0.011064773560044865
23,27,-0.04302297857622434,0.5584295324334736
23,28,0.05587583697974343,0.4472584410375159
23,29,-0.05226090302455314,0.477192605231346
23,30,-0.0732250106218961,0.31926577975647813
23,31,-0.061009692873630554,0.4066396913662246
23,32,0.2798967646602711,0.00014065843005319674
23,33,-0.020694754436942013,0.7783429621332152
23,34,-0.0013844060847901412,0.9849767546021229
23,35,0.023381258475236918,0.7504701471450101
23,36,-0.13658537928381728,0.06320281846332364
23,37,0.059062575015961495,0.42177947371764657
23,38,-0.0019798448195090766,0.9785165220271331
23,39,-0.061009692873630554,0.4066396913662246
23,40,-0.08868914752656606,0.22770074899252285
23,41,-0.020694754436942013,0.7783429621332152
23,42,-0.04302297857622434,0.5584295324334736
23,43,-0.3017478573730175,4.0569078061077646e-05
23,44,-0.16453787588724292,0.025223855039155776
23,45,-0.0019798448195090766,0.9785165220271331
23,46,-0.13196972344116792,0.07265651982061597
23,47,-0.13729088227598576,0.061851626703664606
23,48,-0.11186268190774663,0.12813517136123628
23,49,-0.04302297857622434,0.5584295324334736
23,50,0.12632278815997786,0.08576457649629055
23,51,0.12632278815997786,0.08576457649629055
23,52,0.37717435138746486,2.8954858224922694e-07
23,53,-0.061009692873630554,0.4066396913662246
23,54,-0.07492630556837285,0.30815172721093226
23,55,0.12168882251884668,0.09789469709008355
23,56,0.07949886820525749,0.2795630153617151
23,57,-0.04302297857622434,0.5584295324334736
23,58,0.037733881865963936,0.6077860496322771
23,59,0.265982089894897,0.00029717804431559085
23,60,-0.04302297857622434,0.5584295324334736
23,61,-0.04302297857622434,0.5584295324334736
23,62,0.2618696743990649,0.0003683031689731559
23,63,0.17036432537590812,0.020492548382405787
23,64,-0.061009692873630554,0.4066396913662246
23,65,-0.04302297857622434,0.5584295324334736
23,66,0.142252918043715,0.05300884412343838
23,67,-0.061009692873630554,0.4066396913662246
23,68,-0.07492630556837285,0.30815172721093226
23,69,-0.21180942970169947,0.00396516632336298
24,25,-0.07683278646259913,0.29600500076454805
24,26,-0.1481482875317836,0.043901027649825744
24,27,-0.038101929061574065,0.6042892498770922
24,28,-0.004417433434003859,0.9520890591722283
24,29,-0.059616108561816906,0.41744220098727625
24,30,0.18848383927711382,0.01035757314365974
24,31,-0.05403128901968034,0.46239736271320064
24,32,0.24614222294873048,0.0008142750744156049
24,33,0.07730508509506753,0.2930460699182042
24,34,-0.07683278646259913,0.29600500076454805
24,35,-0.06635609328057132,0.3667698461910849
24,36,-0.15902760362413892,0.030540467346659536
24,37,-0.05403128901968034,0.46239736271320064
24,38,0.0855787454310592,0.24442531582152865
24,39,0.07411984519366405,0.3133877906906386
24,40,0.08955711440758682,0.22318276302716406
24,41,-0.004417433434003859,0.9520890591722283
24,42,-0.038101929061574065,0.6042892498770922
24,43,-0.1731237314617252,0.0185358030761088
24,44,-0.09460600813698034,0.19817069057500628
24,45,0.0855787454310592,0.24442531582152865
24,46,-0.055274111212174765,0.45216581247215637
24,47,-0.06942398226394703,0.3450325876200431
24,48,-0.14208993916657373,0.0532815330213431
24,49,-0.038101929061574065,0.6042892498770922
24,50,-0.038101929061574065,0.6042892498770922
24,51,0.14263799084589265,0.05236918739066245
24,52,0.2624382618990991,0.0003576000420158248
24,53,-0.05403128901968034,0.46239736271320064
24,54,0.03856593455622949,0.599893673742335
24,55,-0.06635609328057132,0.3667698461910849
24,56,0.10587205812986931,0.14986296396613816
24,57,-0.038101929061574065,0.6042892498770922
24,58,0.009280961682311828,0.8995461233642051
24,59,0.164369236200356,0.02537383353568216
24,60,-0.038101929061574065,0.6042892498770922
24,61,-0.038101929061574065,0.6042892498770922
24,62,0.28804493772500533,8.934792986294994e-05
24,63,0.229393570335935,0.001807958636215592
24,64,-0.05403128901968034,0.46239736271320064
24,65,-0.038101929061574065,0.6042892498770922
24,66,0.13736472810224162,0.06171158846856608
24,67,0.07411984519366405,0.3133877906906386
24,68,-0.06635609328057132,0.3667698461910849
24,69,-0.18128827383281254,0.013671256169222872
25,26,-0.07180903671003279,0.32871348829970426
25,27,-0.01095927429211664,0.8815045162649935
25,28,-0.024776471541572212,0.7361195785089374
25,29,-0.05319593314904719,0.4693463977343473
25,30,-0.06277979564570768,0.39316176326973484
25,31,-0.015541042968359463,0.8325899522452715
25,32,-0.04089632763760818,0.578039829931617
25,33,-0.024776471541572212,0.7361195785089374
25,34,0.23342541436464087,0.00149873224683603
25,35,-0.01908603173450495,0.7951738038017426
25,36,0.01858235365617916,0.8004634668818394
25,37,-0.015541042968359463,0.8325899522452715
25,38,-0.03160451052255107,0.6672917968397345
25,39,-0.015541042968359463,0.8325899522452715
25,40,-0.010278531250112789,0.8888155325615091
25,41,-0.024776471541572212,0.7361195785089374
25,42,-0.01095927429211664,0.8815045162649935
25,43,0.0900733775003762,0.2205260974469115
25,44,0.1537542458285107,0.03650262753733751
25,45,-0.03160451052255107,0.6672917968397345
25,46,-0.0336167426177646,0.6475006107662337
25,47,-0.029985161581561823,0.6833894628736998
25,48,0.24993204188071477,0.0006752317911575819
25,49,-0.01095927429211664,0.8815045162649935
25,50,-0.01095927429211664,0.8815045162649935
25,51,-0.01095927429211664,0.8815045162649935
25,52,-0.06277979564570768,0.39316176326973484
25,53,-0.015541042968359463,0.8325899522452715
25,54,-0.01908603173450495,0.7951738038017426
25,55,-0.01908603173450495,0.7951738038017426
25,56,-0.029480152587980108,0.6884396889846245
25,57,-0.01095927429211664,0.8815045162649935
25,58,-0.08551892321347662,0.24475521692088098
25,59,-0.10840186268791982,0.1403672677805324
25,60,-0.01095927429211664,0.8815045162649935
25,61,-0.01095927429211664,0.8815045162649935
25,62,-0.011996914967863618,0.870380110058176
25,63,-0.06669775171585021,0.3643076512058777
25,64,-0.015541042968359463,0.8325899522452715
25,65,-0.01095927429211664,0.8815045162649935
25,66,-0.12976006433505582,0.07757591956794849
25,67,-0.015541042968359463,0.8325899522452715
25,68,-0.01908603173450495,0.7951738038017426
25,69,0.1446177435410052,0.04918159980821416
26,27,-0.035610615580595986,0.6281327159202676
26,28,0.17481660836672974,0.017418019590284058
26,29,-0.042331268427839554,0.564772344299495
26,30,-0.04995773593964984,0.4968219487435137
26,31,-0.05049842645747725,0.4921754565146583
26,32,-0.23931137750195872,0.0011339769873046324
26,33,0.004600437062282361,0.9501067618575711
26,34,0.023081476085367682,0.7535650780535197
26,35,0.0472513274625556,0.5204268695554422
26,36,0.06900655593423542,0.3479409626159279
26,37,-0.05049842645747725,0.4921754565146583
26,38,-0.10269439789832102,0.16247527911626658
26,39,-0.05049842645747725,0.4921754565146583
26,40,0.1277860898155092,0.08219694182878927
26,41,0.08970852271450605,0.2224012608368236
26,42,0.15261692391683995,0.03791110246290606
26,43,0.09149788413589376,0.2133134761047047
26,44,-0.11591212612488305,0.11489326486447173
26,45,0.10086056936442243,0.17010949698506206
26,46,0.019072404509044308,0.7953167952305635
26,47,0.08390569869276351,0.2537696941839018
26,48,-0.13279931820129456,0.07087679840904682
26,49,-0.035610615580595986,0.6281327159202676
26,50,0.15261692391683995,0.03791110246290606
26,51,-0.035610615580595986,0.6281327159202676
26,52,-0.12697591217994333,0.08415704554856616
26,53,-0.05049842645747725,0.4921754565146583
26,54,0.0472513274625556,0.5204268695554422
26,55,0.0472513274625556,0.5204268695554422
26,56,-0.09579159651319534,0.19260665896294163
26,57,-0.035610615580595986,0.6281327159202676
26,58,-0.086298656898716,0.2404796966061007
26,59,-0.16434628417934247,0.025394305293869057
26,60,-0.035610615580595986,0.6281327159202676
26,61,-0.035610615580595986,0.6281327159202676
26,62,-0.12292825610530721,0.09452332624263683
26,63,-0.06891253658258746,0.3485981774266552
26,64,-0.05049842645747725,0.4921754565146583
26,65,-0.035610615580595986,0.6281327159202676
26,66,-0.03162277660168379,0.6671110701803227
26,67,-0.05049842645747725,0.4921754565146583
26,68,-0.06201736729460423,0.39893355259781393
26,69,-0.04995773593964984,0.4968219487435137
27,28,-0.01228682967957476,0.8672764545452716
27,29,0.2060171453597846,0.005076544798769807
27,30,0.1745668997389598,0.017579090019143373
27,31,-0.0077069145085809435,0.9165143782835781
27,32,-0.05817921233156201,0.42875562308878945
27,33,-0.01228682967957476,0.8672764545452716
27,34,-0.01095927429211664,0.8815045162649935
27,35,-0.00946489982592333,0.8975661086916558
27,36,-0.036860489038724284,0.6161199988427408
27,37,-0.0077069145085809435,0.9165143782835781
27,38,-0.015672903110733747,0.8311908342178889
27,39,-0.0077069145085809435,0.9165143782835781
27,40,-0.04609639260200955,0.5306731813339454
27,41,-0.01228682967957476,0.8672764545452716
27,42,-0.005434782608695652,0.9410732178311877
27,43,-0.06650128677228728,0.3657222300668358
27,44,-0.029811182299619984,0.6851277174550465
27,45,-0.015672903110733747,0.8311908342178889
27,46,-0.016670783417789516,0.8206203466606894
27,47,-0.05361525678359896,0.4658509933089685
27,48,-0.02026742344213519,0.782804026661661
27,49,-0.005434782608695652,0.9410732178311877
27,50,-0.005434782608695652,0.9410732178311877
27,51,-0.005434782608695652,0.9410732178311877
27,52,-0.031132950271916402,0.6719641228021886
27,53,0.7051826775351563,8.679558386346183e-22
27,54,-0.00946489982592333,0.8975661086916558
27,55,-0.00946489982592333,0.8975661086916558
27,56,-0.014619418796926962,0.842383529514754
27,57,-0.005434782608695652,0.9410732178311877
27,58,0.1281502839407782,0.08132797155902101
27,59,-0.1449966463748532,0.048590475931852485
27,60,-0.005434782608695652,0.9410732178311877
27,61,-0.005434782608695652,0.9410732178311877
27,62,0.11634296277684712,0.11355021394494143
27,63,-0.03307589274639768,0.6527964071178716
27,64,-0.0077069145085809435,0.9165143782835781
27,65,-0.005434782608695652,0.9410732178311877
27,66,0.08445799058652202,0.2506578990059372
27,67,0.7051826775351563,8.679558386346183e-22
27,68,-0.00946489982592333,0.8975661086916558
27,69,-0.031132950271916402,0.6719641228021886
28,29,-0.05963984045171224,0.4172568367113666
28,30,0.022623636652753562,0.7582994128098128
28,31,-0.01742361244964389,0.8126670687761262
28,32,0.005557614312548793,0.9397439183945562
28,33,0.17777777777777778,0.015604395602296152
28,34,-0.024776471541572212,0.7361195785089374
28,35,-0.021398024625545645,0.7710172086587388
28,36,0.0,1.0
28,37,-0.01742361244964389,0.8126670687761262
28,38,-0.035432933563515595,0.6298485691257993
28,39,-0.01742361244964389,0.8126670687761262
28,40,-0.10421364855284106,0.15634881211645063
28,41,-0.027777777777777776,0.7055653365761179
28,42,0.4423258684646914,1.7846828084185843e-09
28,43,0.05071864575654089,0.49028967612552654
28,44,0.028513872191979293,0.6981414050908967
28,45,-0.035432933563515595,0.6298485691257993
28,46,-0.03768891807222045,0.6082138665256185
28,47,0.01893939393939394,0.7967128447984315
28,48,-0.045820117897429805,0.5331393151958084
28,49,-0.01228682967957476,0.8672764545452716
28,50,-0.01228682967957476,0.8672764545452716
28,51,-0.01228682967957476,0.8672764545452716
28,52,0.022623636652753562,0.7582994128098128
28,53,-0.01742361244964389,0.8126670687761262
28,54,-0.021398024625545645,0.7710172086587388
28,55,0.24251094575618398,0.0009720098392545218
28,56,-0.03305124081408762,0.6530382095253149
28,57,-0.01228682967957476,0.8672764545452716
28,58,0.21259967946760377,0.003832023235083684
28,59,0.08473871628596279,0.24908645022874798
28,60,-0.01228682967957476,0.8672764545452716
28,61,-0.01228682967957476,0.8672764545452716
28,62,-0.031881873323920694,0.6645496218337806
28,63,-0.07477720636417619,0.30911538939688765
28,64,-0.01742361244964389,0.8126670687761262
28,65,-0.01228682967957476,0.8672764545452716
28,66,-0.07819474400123061,0.28752648264314
28,67,-0.01742361244964389,0.8126670687761262
28,68,-0.021398024625545645,0.7710172086587388
28,69,-0.0703846473641222,0.33839834354325454
29,30,-0.10357254141034586,0.15891239751899017
29,31,-0.037409092797212225,0.6108793298637953
29,32,-0.1772811977802505,0.015896421890100994
29,33,-0.05963984045171224,0.4172568367113666
29,34,-0.05319593314904719,0.4693463977343473
29,35,-0.04594229188737666,0.5320480289664409
29,36,0.034079908829549845,0.6429795897385169
29,37,-0.037409092797212225,0.6108793298637953
29,38,-0.07607572216071082,0.3007895601134051
29,39,-0.037409092797212225,0.6108793298637953
29,40,-0.03421821946883196,0.6416320727096108
29,41,-0.05963984045171224,0.4172568367113666
29,42,-0.02638024422289925,0.7197371460933706
29,43,0.05407694490167309,0.4620192289130264
29,44,0.14947284351261036,0.04204742397766257
29,45,-0.07607572216071082,0.3007895601134051
29,46,0.1567010567978489,0.03305910018986923
29,47,0.13380236932510764,0.06877286710443732
29,48,0.03495459409127363,0.6344777503039225
29,49,-0.02638024422289925,0.7197371460933706
29,50,-0.02638024422289925,0.7197371460933706
29,51,-0.02638024422289925,0.7197371460933706
29,52,-0.10357254141034586,0.15891239751899017
29,53,0.12736905404765114,0.0832012235289909
29,54,-0.04594229188737666,0.5320480289664409
29,55,-0.04594229188737666,0.5320480289664409
29,56,-0.07096214623979899,0.33444988544760645
29,57,0.2060171453597846,0.005076544798769807
29,58,-0.0481604517270331,0.5124336543636756
29,59,0.013223485900326692,0.8572633784985946
29,60,-0.02638024422289925,0.7197371460933706
29,61,-0.02638024422289925,0.7197371460933706
29,62,-0.07598928532510106,0.30133909012392
29,63,-0.023675461552284935,0.7474367157430926
29,64,-0.037409092797212225,0.6108793298637953
29,65,-0.02638024422289925,0.7197371460933706
29,66,-0.0027888171765822513,0.9697418874648416
29,67,0.12736905404765114,0.0832012235289909
29,68,0.08896761286126909,0.22624422083207418
29,69,0.3243388269475347,1.0266407261332756e-05
30,31,0.10169985312769729,0.16658284311145244
30,32,-0.023134954222837387,0.7530126819176846
30,33,0.022623636652753562,0.7582994128098128
30,34,0.04091897394764876,0.577829307825757
30,35,-0.05421932703208199,0.4608410925888323
30,36,0.015082424435169042,0.8374602835383216
30,37,-0.04414877345078332,0.5481808959498831
30,38,0.05851839245719573,0.42606912543069686
30,39,-0.04414877345078332,0.5481808959498831
30,40,-0.06275087190881251,0.39337979630800646
30,41,-0.0703846473641222,0.33839834354325454
30,42,0.1745668997389598,0.017579090019143373
30,43,0.043602728098396694,0.5531401820406173
30,44,0.0028149272030591707,0.9694587366185807
30,45,0.05851839245719573,0.42606912543069686
30,46,-0.025390331562750203,0.7298343841717705
30,47,0.009940688832270504,0.8924474331712344
30,48,-0.05709371325135478,0.43741931935021783
30,49,-0.031132950271916402,0.6719641228021886
30,50,-0.031132950271916402,0.6719641228021886
30,51,-0.031132950271916402,0.6719641228021886
30,52,0.03207461328480437,0.66264671670787
30,53,0.10169985312769729,0.16658284311145244
30,54,-0.05421932703208199,0.4608410925888323
30,55,0.06519228607428906,0.37523453800768114
30,56,-0.004700075368060772,0.9490276076535995
30,57,-0.031132950271916402,0.6719641228021886
30,58,0.10600373255807923,0.14935692855861174
30,59,-0.1212816688981379,0.09902292428548998
30,60,-0.031132950271916402,0.6719641228021886
30,61,-0.031132950271916402,0.6719641228021886
30,62,0.09935685968927839,0.17656752689939037
30,63,-0.06832415800184673,0.35272896194827874
30,64,-0.04414877345078332,0.5481808959498831
30,65,-0.031132950271916402,0.6719641228021886
30,66,0.08804106696696032,0.23111641142885492
30,67,0.10169985312769729,0.16658284311145244
30,68,-0.05421932703208199,0.4608410925888323
30,69,-0.010009099181073703,0.8917118180684654
31,32,-0.08250232767333048,0.2617974022240085
31,33,-0.01742361244964389,0.8126670687761262
31,34,-0.015541042968359463,0.8325899522452715
31,35,-0.01342191197748397,0.8551450456492906
31,36,0.20908334939572668,0.004457328338625869
31,37,-0.01092896174863388,0.8818298557111935
31,38,-0.0222253092851283,0.7624257498539467
31,39,-0.01092896174863388,0.8818298557111935
31,40,-0.0653680160765314,0.3739487247635268
31,41,-0.01742361244964389,0.8126670687761262
31,42,-0.0077069145085809435,0.9165143782835781
31,43,0.11589120876669416,0.11495878747203536
31,44,-0.04227441094245225,0.5652952509063467
31,45,-0.0222253092851283,0.7624257498539467
31,46,-0.02364037567692296,0.7477982703933571
31,47,-0.07603030887117333,0.301078195913521
31,48,0.38026118764354455,2.31463601348355e-07
31,49,-0.0077069145085809435,0.9165143782835781
31,50,-0.0077069145085809435,0.9165143782835781
31,51,-0.0077069145085809435,0.9165143782835781
31,52,0.10169985312769729,0.16658284311145244
31,53,-0.01092896174863388,0.8818298557111935
31,54,-0.01342191197748397,0.8551450456492906
31,55,-0.01342191197748397,0.8551450456492906
31,56,-0.020731392393282554,0.7779608225639543
31,57,-0.0077069145085809435,0.9165143782835781
31,58,0.06079335198396527,0.4083056562187032
31,59,0.053152363873689934,0.4697104130452785
31,60,-0.0077069145085809435,0.9165143782835781
31,61,-0.0077069145085809435,0.9165143782835781
31,62,0.16498272927449628,0.0248319042063672
31,63,-0.04690400629523221,0.5234974673590653
31,64,-0.01092896174863388,0.8818298557111935
31,65,-0.0077069145085809435,0.9165143782835781
31,66,0.014258039808940727,0.846230451850594
31,67,-0.01092896174863388,0.8818298557111935
31,68,-0.01342191197748397,0.8551450456492906
31,69,-0.04414877345078332,0.5481808959498831
32,33,0.005557614312548793,0.9397439183945562
32,34,-0.04089632763760818,0.578039829931617
32,35,0.07468299585326012,0.3097253192326956
32,36,-0.2556502583772445,0.0005066429573958411
32,37,0.1324685261233757,0.07158211087947576
32,38,-0.05848600587633088,0.4263252205146384
32,39,0.1324685261233757,0.07158211087947576
32,40,0.0010692540272495988,0.9883964330903756
32,41,0.07410152416731725,0.3135074190024587
32,42,0.09341450994081787,0.2038799915677843
32,43,-0.28727055813969127,9.333245931567806e-05
32,44,-0.1272362843906659,0.08352303000821357
32,45,-0.05848600587633088,0.4263252205146384
32,46,-0.02345957269629694,0.7496622958433146
32,47,-0.12997238926392518,0.0770917328217999
32,48,-0.12998930796486852,0.07705325751336066
32,49,-0.05817921233156201,0.42875562308878945
32,50,-0.05817921233156201,0.42875562308878945
32,51,0.09341450994081787,0.2038799915677843
32,52,0.2559932978135702,0.000497896928982454
32,53,0.02498309922502261,0.7340019608978261
32,54,0.07468299585326012,0.3097253192326956
32,55,-0.01331926040695085,0.8562407914000789
32,56,0.1347730782346842,0.06678590963682515
32,57,-0.05817921233156201,0.42875562308878945
32,58,0.0088963540438772,0.9036882652151982
32,59,0.23616657559045603,0.0013171681124597124
32,60,0.09341450994081787,0.2038799915677843
32,61,-0.05817921233156201,0.42875562308878945
32,62,0.21289036732831088,0.0037840784398585014
32,63,0.15186202509321697,0.03887128691729006
32,64,-0.08250232767333048,0.2617974022240085
32,65,0.09341450994081787,0.2038799915677843
32,66,0.18616032854956707,0.011339645556075495
32,67,-0.08250232767333048,0.2617974022240085
32,68,-0.01331926040695085,0.8562407914000789
32,69,-0.17820620535417495,0.015356251693187932
33,34,-0.024776471541572212,0.7361195785089374
33,35,-0.021398024625545645,0.7710172086587388
33,36,0.08333333333333333,0.25702286084775805
33,37,-0.01742361244964389,0.8126670687761262
33,38,-0.035432933563515595,0.6298485691257993
33,39,-0.01742361244964389,0.8126670687761262
33,40,0.11824240893495427,0.10777591838389047
33,41,-0.027777777777777776,0.7055653365761179
33,42,-0.01228682967957476,0.8672764545452716
33,43,-0.016302421850316717,0.824518695221601
33,44,-0.06739642518104197,0.35930485114232835
33,45,-0.035432933563515595,0.6298485691257993
33,46,-0.03768891807222045,0.6082138665256185
33,47,0.08901515151515152,0.22599623314415218
33,48,0.08459098688756271,0.2499125504873197
33,49,-0.01228682967957476,0.8672764545452716
33,50,-0.01228682967957476,0.8672764545452716
33,51,-0.01228682967957476,0.8672764545452716
33,52,-0.0703846473641222,0.33839834354325454
33,53,-0.01742361244964389,0.8126670687761262
33,54,-0.021398024625545645,0.7710172086587388
33,55,-0.021398024625545645,0.7710172086587388
33,56,0.14164817491751838,0.054026571084795576
33,57,-0.01228682967957476,0.8672764545452716
33,58,0.05836069632444025,0.4273169441456751
33,59,0.002229966218051652,0.975803217268109
33,60,-0.01228682967957476,0.8672764545452716
33,61,-0.01228682967957476,0.8672764545452716
33,62,0.04184495873764591,0.5692523321666687
33,63,-0.07477720636417619,0.30911538939688765
33,64,-0.01742361244964389,0.8126670687761262
33,65,-0.01228682967957476,0.8672764545452716
33,66,-0.01091089451179962,0.8820237778222404
33,67,-0.01742361244964389,0.8126670687761262
33,68,-0.021398024625545645,0.7710172086587388
33,69,0.022623636652753562,0.7582994128098128
34,35,-0.01908603173450495,0.7951738038017426
34,36,0.20440589021797076,0.005432196804992024
34,37,-0.015541042968359463,0.8325899522452715
34,38,-0.03160451052255107,0.6672917968397345
34,39,-0.015541042968359463,0.8325899522452715
34,40,-0.010278531250112789,0.8888155325615091
34,41,-0.024776471541572212,0.7361195785089374
34,42,-0.01095927429211664,0.8815045162649935
34,43,0.16479792834149548,0.02499408324946361
34,44,0.04681990192522318,0.5242424128889647
34,45,0.15110906593594728,0.03984950605073921
34,46,-0.0336167426177646,0.6475006107662337
34,47,-0.029985161581561823,0.6833894628736998
34,48,0.10453132569224864,0.15509020182801225
34,49,-0.01095927429211664,0.8815045162649935
34,50,-0.01095927429211664,0.8815045162649935
34,51,-0.01095927429211664,0.8815045162649935
34,52,-0.06277979564570768,0.39316176326973484
34,53,-0.015541042968359463,0.8325899522452715
34,54,-0.01908603173450495,0.7951738038017426
34,55,-0.01908603173450495,0.7951738038017426
34,56,-0.029480152587980108,0.6884396889846245
34,57,-0.01095927429211664,0.8815045162649935
34,58,-0.08551892321347662,0.24475521692088098
34,59,-0.016409456278446578,0.8233855054767506
34,60,-0.01095927429211664,0.8815045162649935
34,61,-0.01095927429211664,0.8815045162649935
34,62,-0.011996914967863618,0.870380110058176
34,63,-0.06669775171585021,0.3643076512058777
34,64,-0.015541042968359463,0.8325899522452715
34,65,-0.01095927429211664,0.8815045162649935
34,66,-0.12976006433505582,0.07757591956794849
34,67,-0.015541042968359463,0.8325899522452715
34,68,-0.01908603173450495,0.7951738038017426
34,69,0.04091897394764876,0.577829307825757
35,36,0.042796049251091296,0.5605065981917239
35,37,-0.01342191197748397,0.8551450456492906
35,38,-0.027295012258107463,0.710449619085725
35,39,-0.01342191197748397,0.8551450456492906
35,40,0.014923620074653365,0.8391481802670056
35,41,-0.021398024625545645,0.7710172086587388
35,42,-0.00946489982592333,0.8975661086916558
35,43,-0.029767647932510764,0.685562937549087
35,44,-0.051917413165116506,0.4800928930553461
35,45,-0.027295012258107463,0.710449619085725
35,46,-0.029032862292703642,0.6929243506168434
35,47,-0.09337319836601737,0.20408006934574838
35,48,-0.03529656040012588,0.6311668646128855
35,49,-0.00946489982592333,0.8975661086916558
35,50,-0.00946489982592333,0.8975661086916558
35,51,-0.00946489982592333,0.8975661086916558
35,52,0.06519228607428906,0.37523453800768114
35,53,-0.01342191197748397,0.8551450456492906
35,54,-0.016483516483516484,0.8226016341956421
35,55,-0.016483516483516484,0.8226016341956421
35,56,0.1988330184591918,0.006842344757167092
35,57,-0.00946489982592333,0.8975661086916558
